epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
46,940.109,2.2504,4.21389,2.73698,0.43241,0.14068,0.09239,0.03298,2.30423,3.39566,2.6235,0.0016635,0.0005545,0.0016635,0.0005545,0.0016635,0.0005545,0.0016635,0.0005545
47,958.585,2.20753,4.14752,2.67641,0.45945,0.14253,0.10249,0.04269,2.2157,3.38895,2.58588,0.0016338,0.0005446,0.0016338,0.0005446,0.0016338,0.0005446,0.0016338,0.0005446
48,977.055,2.18649,4.13339,2.67051,0.50266,0.15325,0.10667,0.03847,2.26262,3.31314,2.5598,0.0016041,0.0005347,0.0016041,0.0005347,0.0016041,0.0005347,0.0016041,0.0005347
49,995.57,2.18182,4.04076,2.64426,0.5257,0.1449,0.10139,0.04097,2.19153,3.30136,2.51534,0.0015744,0.0005248,0.0015744,0.0005248,0.0015744,0.0005248,0.0015744,0.0005248
50,1014.11,2.1841,4.0215,2.65538,0.50495,0.17746,0.10941,0.0408,2.23847,3.28666,2.60771,0.0015447,0.0005149,0.0015447,0.0005149,0.0015447,0.0005149,0.0015447,0.0005149
51,1032.5,2.15541,3.96921,2.6185,0.31152,0.18725,0.10659,0.03953,2.29152,3.25877,2.61581,0.001515,0.000505,0.001515,0.000505,0.001515,0.000505,0.001515,0.000505
52,1055.27,2.10911,3.93117,2.58776,0.48411,0.16981,0.1294,0.0529,2.15748,3.28047,2.53359,0.0014853,0.0004951,0.0014853,0.0004951,0.0014853,0.0004951,0.0014853,0.0004951
53,1073.78,2.11908,3.92688,2.58736,0.52444,0.15717,0.12193,0.04765,2.23797,3.21137,2.54774,0.0014556,0.0004852,0.0014556,0.0004852,0.0014556,0.0004852,0.0014556,0.0004852
54,1092.34,2.12093,3.83209,2.56031,0.5127,0.16007,0.12738,0.05183,2.12886,3.14479,2.50484,0.0014259,0.0004753,0.0014259,0.0004753,0.0014259,0.0004753,0.0014259,0.0004753
55,1110.76,2.10878,3.88324,2.53681,0.48463,0.17352,0.13797,0.05749,2.08554,3.15227,2.48986,0.0013962,0.0004654,0.0013962,0.0004654,0.0013962,0.0004654,0.0013962,0.0004654
56,1129.19,2.07911,3.86684,2.53008,0.51489,0.13578,0.13794,0.05359,2.17188,3.20434,2.52372,0.0013665,0.0004555,0.0013665,0.0004555,0.0013665,0.0004555,0.0013665,0.0004555
57,1147.63,2.09535,3.77118,2.50986,0.50346,0.16697,0.1263,0.05212,2.12426,3.15206,2.48504,0.0013368,0.0004456,0.0013368,0.0004456,0.0013368,0.0004456,0.0013368,0.0004456
58,1165.92,2.06958,3.78298,2.5231,0.5138,0.19211,0.15393,0.06071,2.15467,3.08338,2.51643,0.0013071,0.0004357,0.0013071,0.0004357,0.0013071,0.0004357,0.0013071,0.0004357
59,1184.23,2.07485,3.74295,2.49885,0.32421,0.18896,0.14494,0.06014,2.12927,3.07968,2.50699,0.0012774,0.0004258,0.0012774,0.0004258,0.0012774,0.0004258,0.0012774,0.0004258
60,1202.54,2.06879,3.7306,2.51123,0.48602,0.21789,0.14679,0.06005,2.14763,3.06384,2.49914,0.0012477,0.0004159,0.0012477,0.0004159,0.0012477,0.0004159,0.0012477,0.0004159
61,1228.99,2.04907,3.71106,2.47174,0.50705,0.19499,0.15723,0.065,2.10805,3.03916,2.45698,0.001218,0.000406,0.001218,0.000406,0.001218,0.000406,0.001218,0.000406
62,1260.61,2.0301,3.63917,2.45137,0.41882,0.23268,0.16406,0.0661,2.12798,3.01923,2.47169,0.0011883,0.0003961,0.0011883,0.0003961,0.0011883,0.0003961,0.0011883,0.0003961
63,1291.51,2.04571,3.62315,2.44933,0.48963,0.21639,0.15882,0.06426,2.13419,3.01324,2.48843,0.0011586,0.0003862,0.0011586,0.0003862,0.0011586,0.0003862,0.0011586,0.0003862
64,1322.84,2.02553,3.59187,2.42845,0.33278,0.21338,0.16271,0.06638,2.09001,2.97987,2.45396,0.0011289,0.0003763,0.0011289,0.0003763,0.0011289,0.0003763,0.0011289,0.0003763
65,1354.26,2.02591,3.57735,2.42651,0.51421,0.20985,0.17938,0.07581,2.12885,2.91034,2.43427,0.0010992,0.0003664,0.0010992,0.0003664,0.0010992,0.0003664,0.0010992,0.0003664
66,1385.01,1.9944,3.6188,2.43342,0.14814,0.23691,0.17353,0.07661,2.09304,2.8748,2.45142,0.0010695,0.0003565,0.0010695,0.0003565,0.0010695,0.0003565,0.0010695,0.0003565
67,1415.24,2.00321,3.5603,2.39753,0.36106,0.22195,0.18103,0.07877,2.04859,2.90773,2.39997,0.0010398,0.0003466,0.0010398,0.0003466,0.0010398,0.0003466,0.0010398,0.0003466
68,1445.27,2.01282,3.60884,2.42691,0.37371,0.23169,0.18756,0.08198,2.02592,2.81979,2.38373,0.0010101,0.0003367,0.0010101,0.0003367,0.0010101,0.0003367,0.0010101,0.0003367
69,1475.04,1.97043,3.52037,2.38772,0.38471,0.21594,0.1789,0.07691,2.04588,2.85084,2.41618,0.0009804,0.0003268,0.0009804,0.0003268,0.0009804,0.0003268,0.0009804,0.0003268
70,1503.51,1.99232,3.55029,2.38233,0.29555,0.29426,0.18851,0.08042,2.03915,2.858,2.38632,0.0009507,0.0003169,0.0009507,0.0003169,0.0009507,0.0003169,0.0009507,0.0003169
71,1534.08,1.97776,3.47023,2.37466,0.40399,0.23928,0.20033,0.08839,1.99363,2.77782,2.32201,0.000921,0.000307,0.000921,0.000307,0.000921,0.000307,0.000921,0.000307
72,1564.22,2.00875,3.46073,2.36898,0.2571,0.25078,0.18809,0.08142,1.99418,2.8613,2.35197,0.0008913,0.0002971,0.0008913,0.0002971,0.0008913,0.0002971,0.0008913,0.0002971
73,1595.18,1.94579,3.45296,2.34252,0.18942,0.26448,0.20726,0.09254,1.94778,2.73198,2.32383,0.0008616,0.0002872,0.0008616,0.0002872,0.0008616,0.0002872,0.0008616,0.0002872
74,1625.49,1.97884,3.38618,2.35106,0.27877,0.26668,0.20906,0.09299,1.9758,2.73766,2.32706,0.0008319,0.0002773,0.0008319,0.0002773,0.0008319,0.0002773,0.0008319,0.0002773
75,1656.08,1.94877,3.44174,2.34095,0.21978,0.26371,0.2149,0.09559,1.9486,2.75166,2.30682,0.0008022,0.0002674,0.0008022,0.0002674,0.0008022,0.0002674,0.0008022,0.0002674
76,1687.76,1.978,3.37171,2.30991,0.26467,0.28996,0.22052,0.09503,1.95588,2.77329,2.30968,0.0007725,0.0002575,0.0007725,0.0002575,0.0007725,0.0002575,0.0007725,0.0002575
77,1719.43,1.94386,3.4013,2.31322,0.39468,0.23262,0.23051,0.10599,1.97721,2.7053,2.26647,0.0007428,0.0002476,0.0007428,0.0002476,0.0007428,0.0002476,0.0007428,0.0002476
78,1746.13,1.95226,3.3722,2.31927,0.41196,0.26692,0.24513,0.10997,1.96862,2.67356,2.26466,0.0007131,0.0002377,0.0007131,0.0002377,0.0007131,0.0002377,0.0007131,0.0002377
79,1777.95,1.95326,3.39663,2.32472,0.40961,0.23142,0.22371,0.09904,1.95043,2.6719,2.26459,0.0006834,0.0002278,0.0006834,0.0002278,0.0006834,0.0002278,0.0006834,0.0002278
80,1809.62,1.96078,3.36643,2.31166,0.20942,0.30348,0.23576,0.10503,1.95585,2.66271,2.28661,0.0006537,0.0002179,0.0006537,0.0002179,0.0006537,0.0002179,0.0006537,0.0002179
81,1834.66,1.95208,3.38005,2.32517,0.21897,0.2761,0.23844,0.11028,1.95664,2.60649,2.26206,0.000624,0.000208,0.000624,0.000208,0.000624,0.000208,0.000624,0.000208
82,1862.65,1.92476,3.34473,2.29299,0.23911,0.27466,0.24615,0.11104,1.98169,2.62761,2.29451,0.0005943,0.0001981,0.0005943,0.0001981,0.0005943,0.0001981,0.0005943,0.0001981
83,1894.27,1.94078,3.35424,2.281,0.25303,0.29919,0.24689,0.11247,1.98993,2.57918,2.28736,0.0005646,0.0001882,0.0005646,0.0001882,0.0005646,0.0001882,0.0005646,0.0001882
84,1925.79,1.92208,3.28902,2.28741,0.40102,0.29045,0.24189,0.11019,1.97149,2.5822,2.26166,0.0005349,0.0001783,0.0005349,0.0001783,0.0005349,0.0001783,0.0005349,0.0001783
85,1953.71,1.93584,3.30629,2.27191,0.41314,0.26848,0.26934,0.12295,1.94179,2.55324,2.25422,0.0005052,0.0001684,0.0005052,0.0001684,0.0005052,0.0001684,0.0005052,0.0001684
86,1985.92,1.93936,3.23944,2.26769,0.21389,0.30892,0.25426,0.11681,1.96628,2.55596,2.27124,0.0004755,0.0001585,0.0004755,0.0001585,0.0004755,0.0001585,0.0004755,0.0001585
87,2016.4,1.92675,3.30144,2.29528,0.23578,0.27666,0.25855,0.11716,1.95791,2.58001,2.25448,0.0004458,0.0001486,0.0004458,0.0001486,0.0004458,0.0001486,0.0004458,0.0001486
88,2047.53,1.94772,3.24789,2.2672,0.42864,0.27243,0.25261,0.11947,1.92531,2.54689,2.23556,0.0004161,0.0001387,0.0004161,0.0001387,0.0004161,0.0001387,0.0004161,0.0001387
89,2079,1.91811,3.23516,2.26405,0.44482,0.27787,0.26445,0.12304,1.94663,2.54415,2.23237,0.0003864,0.0001288,0.0003864,0.0001288,0.0003864,0.0001288,0.0003864,0.0001288
90,2107.08,1.9067,3.21092,2.23133,0.24091,0.31507,0.2648,0.12383,1.9386,2.51417,2.23512,0.0003567,0.0001189,0.0003567,0.0001189,0.0003567,0.0001189,0.0003567,0.0001189
91,2137.17,1.93943,3.24226,2.22261,0.29229,0.28703,0.24249,0.11394,1.95466,2.56667,2.25521,0.000327,0.000109,0.000327,0.000109,0.000327,0.000109,0.000327,0.000109
92,2160.6,1.91926,3.14492,2.18588,0.27757,0.32177,0.26559,0.12206,1.9371,2.52944,2.23694,0.0002973,9.91e-05,0.0002973,9.91e-05,0.0002973,9.91e-05,0.0002973,9.91e-05
93,2191.55,1.9031,3.06912,2.19706,0.31937,0.31861,0.26116,0.12183,1.90703,2.4852,2.21377,0.0002676,8.92e-05,0.0002676,8.92e-05,0.0002676,8.92e-05,0.0002676,8.92e-05
94,2222.3,1.91263,3.03778,2.18703,0.27664,0.30443,0.27947,0.1255,1.93233,2.47818,2.21872,0.0002379,7.93e-05,0.0002379,7.93e-05,0.0002379,7.93e-05,0.0002379,7.93e-05
95,2252.69,1.9066,2.98758,2.16871,0.25212,0.29922,0.27453,0.12667,1.89945,2.4459,2.2007,0.0002082,6.94e-05,0.0002082,6.94e-05,0.0002082,6.94e-05,0.0002082,6.94e-05
96,2281.97,1.86969,3.01327,2.15773,0.27867,0.31866,0.27414,0.1266,1.90308,2.45168,2.19684,0.0001785,5.95e-05,0.0001785,5.95e-05,0.0001785,5.95e-05,0.0001785,5.95e-05
97,2313.17,1.86062,2.98485,2.16377,0.298,0.33107,0.27502,0.12961,1.88402,2.45431,2.1719,0.0001488,4.96e-05,0.0001488,4.96e-05,0.0001488,4.96e-05,0.0001488,4.96e-05
98,2342.94,1.86563,2.98261,2.15602,0.28158,0.32435,0.27496,0.13134,1.89342,2.43246,2.18105,0.0001191,3.97e-05,0.0001191,3.97e-05,0.0001191,3.97e-05,0.0001191,3.97e-05
99,2367.47,1.85405,2.98405,2.14417,0.30193,0.32968,0.27535,0.13231,1.88979,2.42803,2.17459,8.94e-05,2.98e-05,8.94e-05,2.98e-05,8.94e-05,2.98e-05,8.94e-05,2.98e-05
100,2387.85,1.85366,2.95517,2.14726,0.30717,0.31126,0.27682,0.13244,1.89449,2.42572,2.17374,5.97e-05,1.99e-05,5.97e-05,1.99e-05,5.97e-05,1.99e-05,5.97e-05,1.99e-05
