epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
30,420.697,2.49351,3.72019,2.82586,0.46754,0.22864,0.20034,0.0742,2.51622,2.92615,2.62641,0.00256935,0.00085645,0.00256935,0.00085645,0.00256935,0.00085645,0.00256935,0.00085645
31,434.198,2.43848,3.62268,2.78746,0.21251,0.27841,0.16772,0.05944,2.41277,2.9697,2.63114,0.0025545,0.0008515,0.0025545,0.0008515,0.0025545,0.0008515,0.0025545,0.0008515
32,447.625,2.4182,3.54856,2.74911,0.37543,0.24574,0.21662,0.08438,2.39279,2.75157,2.60329,0.00253965,0.00084655,0.00253965,0.00084655,0.00253965,0.00084655,0.00253965,0.00084655
33,461.22,2.34875,3.44296,2.70623,0.294,0.25146,0.20757,0.08182,2.38475,2.76616,2.60615,0.0025248,0.0008416,0.0025248,0.0008416,0.0025248,0.0008416,0.0025248,0.0008416
34,474.837,2.31992,3.38868,2.67321,0.37731,0.27723,0.23617,0.09358,2.36679,2.71826,2.56383,0.00250995,0.00083665,0.00250995,0.00083665,0.00250995,0.00083665,0.00250995,0.00083665
35,488.347,2.29602,3.34185,2.65946,0.33048,0.2772,0.2443,0.10391,2.2918,2.55689,2.51934,0.0024951,0.0008317,0.0024951,0.0008317,0.0024951,0.0008317,0.0024951,0.0008317
36,501.908,2.24497,3.27536,2.61962,0.31497,0.27379,0.25117,0.10128,2.29053,2.63818,2.49566,0.00248025,0.00082675,0.00248025,0.00082675,0.00248025,0.00082675,0.00248025,0.00082675
37,515.458,2.26197,3.24344,2.61572,0.33973,0.30673,0.2742,0.11532,2.23208,2.49586,2.47527,0.0024654,0.0008218,0.0024654,0.0008218,0.0024654,0.0008218,0.0024654,0.0008218
38,529.058,2.21255,3.21205,2.56671,0.4216,0.34985,0.28471,0.11576,2.2113,2.55501,2.45675,0.00245055,0.00081685,0.00245055,0.00081685,0.00245055,0.00081685,0.00245055,0.00081685
39,542.808,2.18594,3.17014,2.5496,0.35432,0.33583,0.30754,0.13092,2.22047,2.49281,2.47201,0.0024357,0.0008119,0.0024357,0.0008119,0.0024357,0.0008119,0.0024357,0.0008119
40,556.366,2.16127,3.07928,2.52134,0.32741,0.34256,0.28585,0.12406,2.23474,2.47115,2.48441,0.00242085,0.00080695,0.00242085,0.00080695,0.00242085,0.00080695,0.00242085,0.00080695
41,570.013,2.15407,3.09133,2.5209,0.38475,0.32774,0.33366,0.14518,2.13313,2.3262,2.42027,0.002406,0.000802,0.002406,0.000802,0.002406,0.000802,0.002406,0.000802
42,583.592,2.12326,3.08209,2.49311,0.33932,0.41376,0.34084,0.13982,2.14676,2.30754,2.42395,0.00239115,0.00079705,0.00239115,0.00079705,0.00239115,0.00079705,0.00239115,0.00079705
43,597.384,2.12337,2.98246,2.46692,0.44906,0.34456,0.31252,0.13687,2.14869,2.46372,2.42857,0.0023763,0.0007921,0.0023763,0.0007921,0.0023763,0.0007921,0.0023763,0.0007921
44,611.073,2.08505,2.99457,2.44459,0.44023,0.3757,0.35258,0.15064,2.10408,2.33283,2.37419,0.00236145,0.00078715,0.00236145,0.00078715,0.00236145,0.00078715,0.00236145,0.00078715
45,624.917,2.08971,2.97789,2.43841,0.42271,0.39479,0.37865,0.16797,2.06903,2.18242,2.34006,0.0023466,0.0007822,0.0023466,0.0007822,0.0023466,0.0007822,0.0023466,0.0007822
46,639.471,2.09457,2.93982,2.42944,0.41476,0.43352,0.3958,0.17526,2.06387,2.23348,2.33409,0.00233175,0.00077725,0.00233175,0.00077725,0.00233175,0.00077725,0.00233175,0.00077725
47,653.052,2.07185,2.89516,2.39665,0.49093,0.38981,0.40195,0.17891,2.00791,2.20592,2.32016,0.0023169,0.0007723,0.0023169,0.0007723,0.0023169,0.0007723,0.0023169,0.0007723
48,666.689,2.03723,2.90645,2.37716,0.48272,0.38903,0.39336,0.17531,2.01623,2.13243,2.30146,0.00230205,0.00076735,0.00230205,0.00076735,0.00230205,0.00076735,0.00230205,0.00076735
49,681.012,2.0218,2.80978,2.34366,0.45091,0.3841,0.41064,0.19185,2.005,2.13246,2.30429,0.0022872,0.0007624,0.0022872,0.0007624,0.0022872,0.0007624,0.0022872,0.0007624
50,695.623,2.00531,2.81126,2.36206,0.4372,0.39435,0.39679,0.18745,1.96585,2.10924,2.28456,0.00227235,0.00075745,0.00227235,0.00075745,0.00227235,0.00075745,0.00227235,0.00075745
51,710.234,2.00035,2.77469,2.34378,0.48002,0.3827,0.39285,0.17063,2.09599,2.26236,2.36221,0.0022575,0.0007525,0.0022575,0.0007525,0.0022575,0.0007525,0.0022575,0.0007525
52,724.826,1.97414,2.74082,2.30139,0.37617,0.43405,0.38707,0.17912,2.00816,2.20199,2.28778,0.00224265,0.00074755,0.00224265,0.00074755,0.00224265,0.00074755,0.00224265,0.00074755
53,739.397,1.98776,2.75673,2.31901,0.39168,0.45996,0.42331,0.20269,1.9268,2.04039,2.22103,0.0022278,0.0007426,0.0022278,0.0007426,0.0022278,0.0007426,0.0022278,0.0007426
54,753.9,1.95073,2.66821,2.27513,0.43219,0.46561,0.46061,0.20702,1.95027,1.97575,2.21279,0.00221295,0.00073765,0.00221295,0.00073765,0.00221295,0.00073765,0.00221295,0.00073765
55,768.079,1.97013,2.71178,2.28253,0.48114,0.46829,0.46457,0.22099,1.8932,1.99735,2.19528,0.0021981,0.0007327,0.0021981,0.0007327,0.0021981,0.0007327,0.0021981,0.0007327
56,782.238,1.95054,2.68348,2.2805,0.46468,0.4506,0.44881,0.21316,1.8906,1.93432,2.15931,0.00218325,0.00072775,0.00218325,0.00072775,0.00218325,0.00072775,0.00218325,0.00072775
57,796.065,1.92421,2.60433,2.24724,0.49202,0.4877,0.46272,0.22083,1.87669,1.9165,2.16238,0.0021684,0.0007228,0.0021684,0.0007228,0.0021684,0.0007228,0.0021684,0.0007228
58,809.619,1.93103,2.63532,2.2547,0.53269,0.45596,0.47074,0.22566,1.85852,1.91756,2.13665,0.00215355,0.00071785,0.00215355,0.00071785,0.00215355,0.00071785,0.00215355,0.00071785
59,823.005,1.9105,2.61467,2.23598,0.47989,0.50287,0.48892,0.23415,1.86088,1.9146,2.17047,0.0021387,0.0007129,0.0021387,0.0007129,0.0021387,0.0007129,0.0021387,0.0007129
60,836.527,1.9237,2.57603,2.243,0.45739,0.52038,0.49408,0.23174,1.84774,1.85801,2.13037,0.00212385,0.00070795,0.00212385,0.00070795,0.00212385,0.00070795,0.00212385,0.00070795
61,849.844,1.89576,2.56495,2.21982,0.52527,0.49623,0.52078,0.25103,1.82065,1.84557,2.14156,0.002109,0.000703,0.002109,0.000703,0.002109,0.000703,0.002109,0.000703
62,863.347,1.88748,2.53594,2.2122,0.73983,0.38228,0.53973,0.25558,1.8355,1.97755,2.13209,0.00209415,0.00069805,0.00209415,0.00069805,0.00209415,0.00069805,0.00209415,0.00069805
63,876.83,1.88801,2.51113,2.20569,0.59486,0.46619,0.5455,0.26714,1.84092,1.91931,2.14983,0.0020793,0.0006931,0.0020793,0.0006931,0.0020793,0.0006931,0.0020793,0.0006931
64,890.308,1.84489,2.45282,2.15865,0.50643,0.54646,0.54105,0.25934,1.84092,1.8313,2.12087,0.00206445,0.00068815,0.00206445,0.00068815,0.00206445,0.00068815,0.00206445,0.00068815
