epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,601.105,2.3126,2.88745,2.23132,0.53504,0.25718,0.21799,0.07282,2.44058,2.53701,2.23317,0.007921,0.007921,0.007921
44,615.098,2.2893,2.87353,2.20059,0.5762,0.20435,0.22413,0.07721,2.42707,2.50601,2.21512,0.0078715,0.0078715,0.0078715
45,629.062,2.28626,2.88382,2.21141,0.56926,0.27547,0.2406,0.08041,2.36121,2.41744,2.13245,0.007822,0.007822,0.007822
46,642.937,2.26002,2.83343,2.16805,0.54888,0.29849,0.23732,0.08522,2.28536,2.29652,2.08303,0.0077725,0.0077725,0.0077725
47,656.862,2.21967,2.73755,2.14492,0.42397,0.30459,0.25016,0.0875,2.28266,2.35433,2.05845,0.007723,0.007723,0.007723
48,670.723,2.20641,2.76762,2.13866,0.59039,0.27068,0.2601,0.08642,2.34817,2.37799,2.0934,0.0076735,0.0076735,0.0076735
49,684.397,2.18105,2.68637,2.11494,0.48184,0.26119,0.25121,0.08548,2.29111,2.37993,2.06003,0.007624,0.007624,0.007624
50,697.808,2.16996,2.63657,2.12085,0.33371,0.37538,0.30984,0.11141,2.2754,2.21387,2.05558,0.0075745,0.0075745,0.0075745
51,711.69,2.1335,2.60243,2.0686,0.40075,0.31295,0.27367,0.0976,2.23191,2.24316,2.02348,0.007525,0.007525,0.007525
52,725.553,2.12782,2.58494,2.04224,0.47486,0.3236,0.28882,0.10702,2.26956,2.2211,2.04998,0.0074755,0.0074755,0.0074755
53,739.334,2.1219,2.56018,2.05632,0.42782,0.35834,0.2878,0.10377,2.26499,2.35692,2.00563,0.007426,0.007426,0.007426
54,753.298,2.10286,2.48991,2.03221,0.5566,0.35735,0.29591,0.10711,2.24675,2.17122,1.99931,0.0073765,0.0073765,0.0073765
55,767.36,2.10789,2.54079,2.03289,0.40739,0.39337,0.28229,0.09876,2.21649,2.20878,1.95224,0.007327,0.007327,0.007327
56,781.499,2.08802,2.49926,2.01244,0.43359,0.42913,0.31976,0.11284,2.22757,2.20088,1.95294,0.0072775,0.0072775,0.0072775
57,795.437,2.05663,2.44869,2.00137,0.38514,0.42396,0.33267,0.12449,2.18026,2.19615,1.99264,0.007228,0.007228,0.007228
58,809.281,2.05246,2.44109,1.98334,0.45813,0.40644,0.34922,0.13131,2.25814,2.18738,2.03539,0.0071785,0.0071785,0.0071785
59,823.25,2.03116,2.40164,1.95024,0.43712,0.42255,0.33893,0.1251,2.1445,2.09272,1.9019,0.007129,0.007129,0.007129
60,837.134,2.04278,2.38508,1.96274,0.41731,0.45437,0.32871,0.12475,2.15561,2.04953,1.91657,0.0070795,0.0070795,0.0070795
61,851.212,2.00407,2.36336,1.95653,0.2938,0.44941,0.3674,0.13734,2.15339,2.04842,1.895,0.00703,0.00703,0.00703
62,865.198,1.99949,2.33659,1.92923,0.44976,0.42284,0.37514,0.14309,2.10854,2.02876,1.842,0.0069805,0.0069805,0.0069805
63,879.178,1.99646,2.32575,1.92705,0.31134,0.47028,0.37435,0.14414,2.2087,2.08083,1.94176,0.006931,0.006931,0.006931
64,893.267,1.9675,2.27924,1.9047,0.4449,0.48698,0.38183,0.13944,2.11514,2.08427,1.87199,0.0068815,0.0068815,0.0068815
65,907.201,1.96724,2.26547,1.89194,0.4339,0.55704,0.38975,0.14601,2.11104,1.97263,1.85715,0.006832,0.006832,0.006832
66,921.282,1.98873,2.30804,1.92173,0.3915,0.5163,0.41523,0.16395,2.07211,1.96542,1.82728,0.0067825,0.0067825,0.0067825
67,935.268,1.95506,2.24023,1.88295,0.40524,0.52637,0.42424,0.16654,2.04722,2.00453,1.80298,0.006733,0.006733,0.006733
68,949.321,1.95183,2.25189,1.87527,0.4097,0.54633,0.41864,0.16459,2.02431,1.97284,1.78319,0.0066835,0.0066835,0.0066835
69,963.313,1.9325,2.23626,1.87416,0.43174,0.54453,0.44919,0.17725,2.05471,1.9156,1.82383,0.006634,0.006634,0.006634
70,977.301,1.9358,2.18924,1.86413,0.39445,0.5772,0.44053,0.17363,2.06049,1.97404,1.82563,0.0065845,0.0065845,0.0065845
71,991.155,1.9338,2.14964,1.85051,0.42363,0.52119,0.44363,0.1744,2.05661,1.88041,1.78806,0.006535,0.006535,0.006535
72,1005.2,1.93232,2.16659,1.8558,0.44354,0.5191,0.42923,0.17256,2.03067,1.88296,1.78767,0.0064855,0.0064855,0.0064855
73,1019.05,1.89437,2.15619,1.84363,0.43729,0.56829,0.48774,0.20061,2.02428,1.83496,1.79247,0.006436,0.006436,0.006436
74,1032.9,1.89806,2.12223,1.82258,0.46818,0.49451,0.47848,0.18867,2.04389,1.82521,1.80184,0.0063865,0.0063865,0.0063865
75,1046.64,1.8873,2.12553,1.84598,0.41725,0.48847,0.46219,0.18666,2.03911,1.84977,1.80425,0.006337,0.006337,0.006337
76,1060.46,1.89757,2.0803,1.83135,0.3952,0.50894,0.45404,0.1819,2.02854,1.90542,1.78252,0.0062875,0.0062875,0.0062875
77,1074.39,1.89227,2.11349,1.83121,0.47674,0.52922,0.48274,0.19497,2.00878,1.8406,1.75909,0.006238,0.006238,0.006238
78,1088.34,1.88962,2.08192,1.80403,0.54152,0.52535,0.5209,0.21007,2.03093,1.82004,1.75737,0.0061885,0.0061885,0.0061885
79,1102.24,1.88851,2.07341,1.82454,0.44893,0.54061,0.49943,0.20083,2.0177,1.77141,1.75804,0.006139,0.006139,0.006139
80,1116.22,1.88296,2.05717,1.8044,0.52395,0.5606,0.51346,0.21424,2.0029,1.78476,1.75819,0.0060895,0.0060895,0.0060895
81,1130.27,1.86326,2.05857,1.79966,0.45003,0.57926,0.52208,0.20806,1.99572,1.7998,1.76679,0.00604,0.00604,0.00604
82,1144.21,1.86992,2.04621,1.80405,0.4741,0.5104,0.48293,0.20368,1.97257,1.81421,1.71536,0.0059905,0.0059905,0.0059905
83,1158.31,1.85886,2.02976,1.78324,0.5037,0.53718,0.51323,0.21474,1.971,1.72621,1.71946,0.005941,0.005941,0.005941
84,1172.32,1.84944,2.00972,1.79611,0.4653,0.59848,0.51962,0.21873,1.95186,1.74984,1.71254,0.0058915,0.0058915,0.0058915
85,1186.31,1.85157,2.02227,1.77064,0.54644,0.54811,0.54138,0.23591,1.94931,1.67566,1.71096,0.005842,0.005842,0.005842
86,1200.24,1.85847,1.98482,1.79192,0.51065,0.60074,0.53984,0.23219,1.97718,1.72494,1.73496,0.0057925,0.0057925,0.0057925
87,1214.15,1.81426,1.94481,1.76179,0.48905,0.57948,0.53774,0.2182,2.00729,1.7156,1.74291,0.005743,0.005743,0.005743
88,1228.27,1.84155,1.95481,1.77398,0.53851,0.55855,0.57135,0.23487,1.94935,1.70645,1.70926,0.0056935,0.0056935,0.0056935
89,1242.17,1.83304,1.95478,1.77008,0.56033,0.55497,0.55988,0.22268,1.97425,1.70711,1.71847,0.005644,0.005644,0.005644
90,1256.29,1.80874,1.93578,1.76335,0.55331,0.5994,0.55478,0.2352,1.94995,1.6705,1.72901,0.0055945,0.0055945,0.0055945
91,1270.29,1.82262,1.95203,1.7617,0.57416,0.5752,0.57834,0.2538,1.94919,1.61596,1.68237,0.005545,0.005545,0.005545
92,1284.27,1.80585,1.90351,1.7504,0.57907,0.60275,0.60145,0.25814,1.95429,1.65202,1.68075,0.0054955,0.0054955,0.0054955
93,1298.38,1.82129,1.93888,1.75487,0.59508,0.54267,0.5666,0.24497,1.92086,1.57779,1.68627,0.005446,0.005446,0.005446
94,1312.4,1.79737,1.89525,1.74693,0.6171,0.60626,0.62634,0.26597,1.99061,1.60267,1.74746,0.0053965,0.0053965,0.0053965
95,1326.46,1.78273,1.89045,1.71662,0.50861,0.61574,0.57288,0.24237,1.94425,1.59061,1.685,0.005347,0.005347,0.005347
96,1340.51,1.78888,1.90103,1.74454,0.60401,0.56672,0.61872,0.26759,1.93214,1.5603,1.68191,0.0052975,0.0052975,0.0052975
97,1354.52,1.79083,1.8886,1.73226,0.58165,0.58506,0.62014,0.2664,1.95377,1.57462,1.68286,0.005248,0.005248,0.005248
98,1368.67,1.79036,1.88937,1.72564,0.60681,0.57865,0.61801,0.26832,1.92304,1.55789,1.68629,0.0051985,0.0051985,0.0051985
99,1382.66,1.77432,1.8384,1.72187,0.60582,0.65212,0.65121,0.27414,1.92761,1.55527,1.66781,0.005149,0.005149,0.005149
100,1396.77,1.77063,1.84213,1.71744,0.5604,0.58642,0.59791,0.26323,1.92288,1.61705,1.67448,0.0050995,0.0050995,0.0050995
101,1410.81,1.77113,1.8279,1.71816,0.59181,0.62148,0.62694,0.26945,1.9197,1.54978,1.67701,0.00505,0.00505,0.00505
102,1424.91,1.75664,1.82044,1.71175,0.68086,0.63709,0.67226,0.29679,1.92775,1.50206,1.66075,0.0050005,0.0050005,0.0050005
103,1438.97,1.77937,1.81553,1.71985,0.55294,0.64326,0.63983,0.28889,1.90418,1.54907,1.66044,0.004951,0.004951,0.004951
104,1453,1.74576,1.77774,1.69411,0.58846,0.66487,0.6526,0.29207,1.90765,1.51743,1.65465,0.0049015,0.0049015,0.0049015
105,1466.65,1.79234,1.83146,1.73641,0.6135,0.63606,0.65863,0.29237,1.90357,1.52455,1.65383,0.004852,0.004852,0.004852
106,1480.38,1.7812,1.85958,1.71337,0.60605,0.66657,0.65452,0.29653,1.89824,1.52958,1.65651,0.0048025,0.0048025,0.0048025
107,1493.94,1.75557,1.7725,1.67376,0.60812,0.63725,0.66868,0.2989,1.90105,1.54559,1.63423,0.004753,0.004753,0.004753
108,1507.39,1.74888,1.79671,1.71897,0.59383,0.62907,0.63738,0.27727,1.94134,1.55243,1.68943,0.0047035,0.0047035,0.0047035
109,1521,1.74644,1.7639,1.68227,0.57032,0.68151,0.65512,0.29094,1.92034,1.45795,1.65804,0.004654,0.004654,0.004654
110,1534.43,1.74604,1.773,1.69225,0.63909,0.66369,0.66025,0.29945,1.90471,1.47802,1.65245,0.0046045,0.0046045,0.0046045
111,1548.01,1.7607,1.78489,1.70498,0.69202,0.64863,0.70361,0.30381,1.92963,1.43522,1.67466,0.004555,0.004555,0.004555
112,1561.72,1.72164,1.7628,1.69685,0.71499,0.58644,0.6776,0.29596,1.89755,1.47852,1.64761,0.0045055,0.0045055,0.0045055
113,1575.2,1.73443,1.77423,1.70255,0.6442,0.67488,0.69775,0.30782,1.92536,1.45703,1.66496,0.004456,0.004456,0.004456
114,1588.94,1.72459,1.75921,1.68528,0.66722,0.64361,0.68864,0.30918,1.90425,1.4455,1.64746,0.0044065,0.0044065,0.0044065
115,1603.09,1.73362,1.71321,1.66771,0.6609,0.66375,0.68595,0.30559,1.90257,1.43932,1.64789,0.004357,0.004357,0.004357
116,1617.05,1.73831,1.71284,1.68031,0.70706,0.59458,0.6767,0.30818,1.88164,1.45137,1.64255,0.0043075,0.0043075,0.0043075
117,1630.88,1.72057,1.73686,1.67576,0.72488,0.6197,0.69376,0.32433,1.88101,1.44225,1.62274,0.004258,0.004258,0.004258
118,1644.94,1.71589,1.71696,1.68076,0.67779,0.72765,0.72429,0.32812,1.86331,1.36265,1.62781,0.0042085,0.0042085,0.0042085
