epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
22,382.914,1.51827,2.0793,1.36813,0.87043,0.77753,0.8577,0.4513,1.52013,1.26973,1.49484,0.0023763,0.0007921,0.0023763,0.0007921,0.0023763,0.0007921,0.0023763,0.0007921
23,396.905,1.50019,2.032,1.35174,0.81453,0.82014,0.86628,0.45701,1.5217,1.25172,1.47643,0.0023466,0.0007822,0.0023466,0.0007822,0.0023466,0.0007822,0.0023466,0.0007822
24,416.91,1.50177,2.01105,1.34205,0.84052,0.76987,0.85596,0.44983,1.55216,1.29065,1.50792,0.0023169,0.0007723,0.0023169,0.0007723,0.0023169,0.0007723,0.0023169,0.0007723
25,437.179,1.51719,1.99476,1.35556,0.87963,0.76093,0.85623,0.4677,1.49837,1.22962,1.47934,0.0022872,0.0007624,0.0022872,0.0007624,0.0022872,0.0007624,0.0022872,0.0007624
26,457.224,1.50278,1.9617,1.34376,0.84616,0.81927,0.88091,0.48143,1.50282,1.17062,1.4647,0.0022575,0.0007525,0.0022575,0.0007525,0.0022575,0.0007525,0.0022575,0.0007525
27,476.206,1.51023,1.96924,1.35289,0.8611,0.77948,0.84986,0.46624,1.50713,1.249,1.48311,0.0022278,0.0007426,0.0022278,0.0007426,0.0022278,0.0007426,0.0022278,0.0007426
28,494.626,1.48874,1.92882,1.35064,0.86464,0.84973,0.89446,0.49125,1.48781,1.11881,1.45444,0.0021981,0.0007327,0.0021981,0.0007327,0.0021981,0.0007327,0.0021981,0.0007327
29,508.495,1.4886,1.88655,1.34455,0.83902,0.85605,0.88371,0.48674,1.48429,1.11648,1.46911,0.0021684,0.0007228,0.0021684,0.0007228,0.0021684,0.0007228,0.0021684,0.0007228
30,522.507,1.49279,1.84744,1.33912,0.82451,0.76499,0.79886,0.4231,1.53901,1.39097,1.56477,0.0021387,0.0007129,0.0021387,0.0007129,0.0021387,0.0007129,0.0021387,0.0007129
31,536.403,1.42834,1.80058,1.31108,0.83519,0.85117,0.87617,0.46563,1.54615,1.11654,1.49641,0.002109,0.000703,0.002109,0.000703,0.002109,0.000703,0.002109,0.000703
32,550.283,1.46749,1.81334,1.32929,0.88681,0.82878,0.8874,0.48045,1.46503,1.0812,1.44512,0.0020793,0.0006931,0.0020793,0.0006931,0.0020793,0.0006931,0.0020793,0.0006931
33,564.172,1.45149,1.77731,1.30654,0.8837,0.85132,0.91392,0.48783,1.51847,1.0973,1.45477,0.0020496,0.0006832,0.0020496,0.0006832,0.0020496,0.0006832,0.0020496,0.0006832
34,578.1,1.44029,1.72731,1.30774,0.88963,0.86349,0.90532,0.4912,1.48639,1.03186,1.45125,0.0020199,0.0006733,0.0020199,0.0006733,0.0020199,0.0006733,0.0020199,0.0006733
35,591.92,1.44198,1.74641,1.31398,0.8349,0.83093,0.86506,0.47657,1.47208,1.10881,1.45671,0.0019902,0.0006634,0.0019902,0.0006634,0.0019902,0.0006634,0.0019902,0.0006634
36,605.842,1.41851,1.67943,1.2917,0.90344,0.838,0.90201,0.49386,1.46742,1.03076,1.42594,0.0019605,0.0006535,0.0019605,0.0006535,0.0019605,0.0006535,0.0019605,0.0006535
37,619.707,1.41711,1.65875,1.29135,0.91329,0.84519,0.90822,0.50424,1.44419,1.01311,1.42465,0.0019308,0.0006436,0.0019308,0.0006436,0.0019308,0.0006436,0.0019308,0.0006436
38,633.675,1.41251,1.64277,1.29502,0.9121,0.85652,0.90988,0.50187,1.43654,0.98735,1.42014,0.0019011,0.0006337,0.0019011,0.0006337,0.0019011,0.0006337,0.0019011,0.0006337
39,647.546,1.41164,1.64597,1.29944,0.8958,0.86293,0.90533,0.49785,1.49223,1.00864,1.45749,0.0018714,0.0006238,0.0018714,0.0006238,0.0018714,0.0006238,0.0018714,0.0006238
40,661.321,1.41184,1.60462,1.28946,0.89925,0.88031,0.90714,0.49617,1.47907,1.01745,1.44043,0.0018417,0.0006139,0.0018417,0.0006139,0.0018417,0.0006139,0.0018417,0.0006139
41,675.144,1.38882,1.61266,1.28431,0.92349,0.87133,0.92097,0.51245,1.44383,0.97879,1.42045,0.001812,0.000604,0.001812,0.000604,0.001812,0.000604,0.001812,0.000604
42,693.147,1.39423,1.61878,1.28627,0.92637,0.90537,0.93208,0.51509,1.45553,0.92207,1.41184,0.0017823,0.0005941,0.0017823,0.0005941,0.0017823,0.0005941,0.0017823,0.0005941
43,713.595,1.4055,1.58453,1.28588,0.88928,0.87675,0.92287,0.49437,1.4933,0.97371,1.44744,0.0017526,0.0005842,0.0017526,0.0005842,0.0017526,0.0005842,0.0017526,0.0005842
44,733.992,1.37527,1.56904,1.26858,0.91521,0.88396,0.90409,0.50556,1.45996,0.93707,1.43295,0.0017229,0.0005743,0.0017229,0.0005743,0.0017229,0.0005743,0.0017229,0.0005743
45,754.621,1.36837,1.56026,1.26799,0.91236,0.89166,0.92174,0.52263,1.44184,0.91114,1.41229,0.0016932,0.0005644,0.0016932,0.0005644,0.0016932,0.0005644,0.0016932,0.0005644
46,775.207,1.38029,1.56081,1.27234,0.90547,0.90169,0.92649,0.51023,1.45257,0.92921,1.41639,0.0016635,0.0005545,0.0016635,0.0005545,0.0016635,0.0005545,0.0016635,0.0005545
47,795.567,1.38714,1.55729,1.28608,0.92533,0.89246,0.9259,0.50389,1.47036,0.92742,1.42695,0.0016338,0.0005446,0.0016338,0.0005446,0.0016338,0.0005446,0.0016338,0.0005446
48,816.013,1.36407,1.5732,1.27516,0.90809,0.90787,0.91799,0.51336,1.4726,0.90441,1.42848,0.0016041,0.0005347,0.0016041,0.0005347,0.0016041,0.0005347,0.0016041,0.0005347
49,836.186,1.3597,1.51987,1.26584,0.93037,0.90598,0.93491,0.50076,1.4961,0.92158,1.43058,0.0015744,0.0005248,0.0015744,0.0005248,0.0015744,0.0005248,0.0015744,0.0005248
50,856.648,1.36715,1.51807,1.27558,0.89121,0.92035,0.93388,0.52202,1.45704,0.88966,1.41,0.0015447,0.0005149,0.0015447,0.0005149,0.0015447,0.0005149,0.0015447,0.0005149
51,876.971,1.37576,1.50148,1.26908,0.90991,0.90581,0.93901,0.52322,1.47191,0.88191,1.41023,0.001515,0.000505,0.001515,0.000505,0.001515,0.000505,0.001515,0.000505
52,897.198,1.35182,1.46,1.25032,0.92603,0.91022,0.93128,0.51913,1.45001,0.88684,1.39487,0.0014853,0.0004951,0.0014853,0.0004951,0.0014853,0.0004951,0.0014853,0.0004951
53,917.36,1.34586,1.47132,1.25972,0.92329,0.91185,0.93138,0.51476,1.4584,0.88785,1.40931,0.0014556,0.0004852,0.0014556,0.0004852,0.0014556,0.0004852,0.0014556,0.0004852
54,937.695,1.33612,1.42855,1.24343,0.94905,0.89327,0.92898,0.51844,1.43707,0.88017,1.40571,0.0014259,0.0004753,0.0014259,0.0004753,0.0014259,0.0004753,0.0014259,0.0004753
55,958.096,1.35305,1.46848,1.26432,0.94164,0.90442,0.93579,0.52962,1.42411,0.86064,1.401,0.0013962,0.0004654,0.0013962,0.0004654,0.0013962,0.0004654,0.0013962,0.0004654
56,978.417,1.3626,1.44929,1.26548,0.9071,0.90143,0.92489,0.51593,1.47865,0.88811,1.43378,0.0013665,0.0004555,0.0013665,0.0004555,0.0013665,0.0004555,0.0013665,0.0004555
57,999.012,1.33053,1.43551,1.25173,0.9195,0.88682,0.92491,0.51295,1.45961,0.84619,1.40825,0.0013368,0.0004456,0.0013368,0.0004456,0.0013368,0.0004456,0.0013368,0.0004456
58,1019.36,1.33705,1.44474,1.25329,0.93728,0.91037,0.93537,0.51193,1.48753,0.82735,1.41302,0.0013071,0.0004357,0.0013071,0.0004357,0.0013071,0.0004357,0.0013071,0.0004357
59,1040.03,1.34026,1.4195,1.25016,0.92274,0.89772,0.92883,0.5115,1.46534,0.85032,1.40892,0.0012774,0.0004258,0.0012774,0.0004258,0.0012774,0.0004258,0.0012774,0.0004258
60,1060.78,1.32624,1.39403,1.23756,0.92678,0.91125,0.9332,0.52289,1.43647,0.82568,1.40688,0.0012477,0.0004159,0.0012477,0.0004159,0.0012477,0.0004159,0.0012477,0.0004159
61,1081,1.31482,1.40384,1.24016,0.92882,0.91593,0.93497,0.53248,1.44025,0.83136,1.40549,0.001218,0.000406,0.001218,0.000406,0.001218,0.000406,0.001218,0.000406
62,1098.9,1.3106,1.39016,1.24544,0.92848,0.90817,0.92926,0.52468,1.45129,0.8397,1.41112,0.0011883,0.0003961,0.0011883,0.0003961,0.0011883,0.0003961,0.0011883,0.0003961
63,1115.74,1.31448,1.37809,1.233,0.92691,0.93047,0.93506,0.53315,1.44534,0.80774,1.40216,0.0011586,0.0003862,0.0011586,0.0003862,0.0011586,0.0003862,0.0011586,0.0003862
64,1136.3,1.30719,1.35357,1.23435,0.90965,0.93538,0.93552,0.53259,1.42761,0.80497,1.38859,0.0011289,0.0003763,0.0011289,0.0003763,0.0011289,0.0003763,0.0011289,0.0003763
65,1156.38,1.3146,1.34206,1.23121,0.92793,0.9247,0.93577,0.52905,1.44215,0.82395,1.38947,0.0010992,0.0003664,0.0010992,0.0003664,0.0010992,0.0003664,0.0010992,0.0003664
66,1176.52,1.33821,1.37198,1.24538,0.91031,0.90717,0.92585,0.53588,1.43486,0.82929,1.39728,0.0010695,0.0003565,0.0010695,0.0003565,0.0010695,0.0003565,0.0010695,0.0003565
67,1196.8,1.29196,1.34203,1.21684,0.94383,0.92,0.9351,0.53929,1.42521,0.79566,1.39152,0.0010398,0.0003466,0.0010398,0.0003466,0.0010398,0.0003466,0.0010398,0.0003466
68,1217.04,1.31631,1.34632,1.23215,0.91193,0.91903,0.93254,0.52876,1.45216,0.80638,1.40378,0.0010101,0.0003367,0.0010101,0.0003367,0.0010101,0.0003367,0.0010101,0.0003367
69,1237.34,1.28932,1.33379,1.22299,0.93113,0.91251,0.93608,0.53323,1.43194,0.79646,1.40272,0.0009804,0.0003268,0.0009804,0.0003268,0.0009804,0.0003268,0.0009804,0.0003268
70,1257.85,1.32373,1.35034,1.23474,0.93154,0.90581,0.92927,0.5405,1.41469,0.80856,1.39569,0.0009507,0.0003169,0.0009507,0.0003169,0.0009507,0.0003169,0.0009507,0.0003169
71,1278.39,1.30172,1.32004,1.22488,0.91168,0.92385,0.92831,0.5297,1.41856,0.81947,1.40273,0.000921,0.000307,0.000921,0.000307,0.000921,0.000307,0.000921,0.000307
72,1299.03,1.27649,1.30754,1.21491,0.92569,0.92302,0.93408,0.53963,1.42418,0.79033,1.39107,0.0008913,0.0002971,0.0008913,0.0002971,0.0008913,0.0002971,0.0008913,0.0002971
73,1319.61,1.29113,1.32111,1.23215,0.9348,0.91932,0.93325,0.53594,1.41607,0.78426,1.39859,0.0008616,0.0002872,0.0008616,0.0002872,0.0008616,0.0002872,0.0008616,0.0002872
74,1339.9,1.2789,1.30397,1.219,0.92713,0.93038,0.93287,0.53764,1.42548,0.78275,1.406,0.0008319,0.0002773,0.0008319,0.0002773,0.0008319,0.0002773,0.0008319,0.0002773
75,1360.2,1.28043,1.29592,1.22402,0.92473,0.93262,0.93285,0.54492,1.41099,0.75633,1.38804,0.0008022,0.0002674,0.0008022,0.0002674,0.0008022,0.0002674,0.0008022,0.0002674
76,1380.6,1.27613,1.26079,1.2036,0.92424,0.93999,0.94022,0.54107,1.42598,0.75506,1.3872,0.0007725,0.0002575,0.0007725,0.0002575,0.0007725,0.0002575,0.0007725,0.0002575
77,1400.79,1.27112,1.28961,1.21547,0.94313,0.92957,0.94078,0.54249,1.41507,0.74925,1.38364,0.0007428,0.0002476,0.0007428,0.0002476,0.0007428,0.0002476,0.0007428,0.0002476
78,1416.14,1.26343,1.27037,1.20896,0.93912,0.92978,0.93683,0.5354,1.42507,0.74713,1.39334,0.0007131,0.0002377,0.0007131,0.0002377,0.0007131,0.0002377,0.0007131,0.0002377
79,1429.9,1.29316,1.29061,1.23166,0.92794,0.9329,0.93501,0.53989,1.40949,0.74931,1.38481,0.0006834,0.0002278,0.0006834,0.0002278,0.0006834,0.0002278,0.0006834,0.0002278
80,1443.65,1.27144,1.24959,1.20453,0.91967,0.9299,0.93189,0.54556,1.40851,0.74351,1.3889,0.0006537,0.0002179,0.0006537,0.0002179,0.0006537,0.0002179,0.0006537,0.0002179
81,1457.52,1.27649,1.2727,1.21737,0.93842,0.9302,0.93237,0.54246,1.41237,0.75018,1.39414,0.000624,0.000208,0.000624,0.000208,0.000624,0.000208,0.000624,0.000208
82,1471.34,1.26209,1.25638,1.22161,0.9315,0.93837,0.9332,0.54044,1.42716,0.74341,1.39613,0.0005943,0.0001981,0.0005943,0.0001981,0.0005943,0.0001981,0.0005943,0.0001981
83,1485.15,1.24566,1.25861,1.20242,0.9373,0.93173,0.93403,0.54419,1.39738,0.73455,1.38796,0.0005646,0.0001882,0.0005646,0.0001882,0.0005646,0.0001882,0.0005646,0.0001882
84,1498.96,1.27258,1.25098,1.21958,0.94508,0.93774,0.9361,0.55066,1.41285,0.71999,1.38625,0.0005349,0.0001783,0.0005349,0.0001783,0.0005349,0.0001783,0.0005349,0.0001783
85,1512.88,1.2602,1.25494,1.20237,0.93599,0.94067,0.93967,0.54798,1.40902,0.73435,1.38657,0.0005052,0.0001684,0.0005052,0.0001684,0.0005052,0.0001684,0.0005052,0.0001684
86,1526.66,1.25797,1.23327,1.20691,0.93631,0.93889,0.9397,0.54875,1.40377,0.73605,1.37394,0.0004755,0.0001585,0.0004755,0.0001585,0.0004755,0.0001585,0.0004755,0.0001585
87,1540.42,1.2554,1.24014,1.20024,0.93738,0.93059,0.93832,0.55185,1.4072,0.73837,1.37409,0.0004458,0.0001486,0.0004458,0.0001486,0.0004458,0.0001486,0.0004458,0.0001486
88,1554.2,1.24919,1.22329,1.19901,0.93225,0.93652,0.93585,0.54823,1.40551,0.72216,1.3846,0.0004161,0.0001387,0.0004161,0.0001387,0.0004161,0.0001387,0.0004161,0.0001387
89,1568.01,1.2421,1.23538,1.19045,0.93771,0.93323,0.93395,0.54751,1.406,0.73111,1.38646,0.0003864,0.0001288,0.0003864,0.0001288,0.0003864,0.0001288,0.0003864,0.0001288
90,1581.71,1.23497,1.20527,1.19163,0.92903,0.93604,0.93614,0.54371,1.41016,0.73049,1.3872,0.0003567,0.0001189,0.0003567,0.0001189,0.0003567,0.0001189,0.0003567,0.0001189
91,1605.17,1.2593,1.32849,1.26566,0.91917,0.92728,0.93367,0.53414,1.44281,0.76914,1.40716,0.000327,0.000109,0.000327,0.000109,0.000327,0.000109,0.000327,0.000109
92,1618.9,1.24488,1.32391,1.24982,0.91845,0.93088,0.93259,0.53179,1.4209,0.76165,1.39174,0.0002973,9.91e-05,0.0002973,9.91e-05,0.0002973,9.91e-05,0.0002973,9.91e-05
93,1632.56,1.22206,1.29166,1.25592,0.92493,0.93271,0.9316,0.5379,1.40185,0.74595,1.38203,0.0002676,8.92e-05,0.0002676,8.92e-05,0.0002676,8.92e-05,0.0002676,8.92e-05
94,1646.22,1.21069,1.27627,1.24368,0.92227,0.93481,0.93001,0.54402,1.39206,0.73755,1.37795,0.0002379,7.93e-05,0.0002379,7.93e-05,0.0002379,7.93e-05,0.0002379,7.93e-05
95,1660.01,1.19522,1.25368,1.22937,0.91608,0.93952,0.92972,0.54832,1.38651,0.73489,1.37467,0.0002082,6.94e-05,0.0002082,6.94e-05,0.0002082,6.94e-05,0.0002082,6.94e-05
96,1673.68,1.20313,1.25213,1.22994,0.92919,0.9422,0.93259,0.54494,1.39141,0.72563,1.37353,0.0001785,5.95e-05,0.0001785,5.95e-05,0.0001785,5.95e-05,0.0001785,5.95e-05
97,1687.47,1.20615,1.2541,1.23618,0.93225,0.93675,0.93398,0.54631,1.39019,0.73075,1.3777,0.0001488,4.96e-05,0.0001488,4.96e-05,0.0001488,4.96e-05,0.0001488,4.96e-05
98,1701.42,1.17894,1.23156,1.21599,0.93161,0.94131,0.93711,0.54497,1.39043,0.72678,1.37823,0.0001191,3.97e-05,0.0001191,3.97e-05,0.0001191,3.97e-05,0.0001191,3.97e-05
99,1717.35,1.18971,1.25883,1.23002,0.9314,0.93997,0.93812,0.54711,1.39312,0.72679,1.37991,8.94e-05,2.98e-05,8.94e-05,2.98e-05,8.94e-05,2.98e-05,8.94e-05,2.98e-05
100,1735.35,1.18832,1.22834,1.23114,0.93409,0.94262,0.93441,0.55043,1.38999,0.72524,1.38102,5.97e-05,1.99e-05,5.97e-05,1.99e-05,5.97e-05,1.99e-05,5.97e-05,1.99e-05
