epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
80,1004.36,2.02134,2.17845,1.78623,0.40915,0.52205,0.47499,0.2042,2.12135,1.94725,1.93519,0.0060895,0.0060895,0.0060895
81,1022.06,2.0093,2.18067,1.80046,0.40825,0.57398,0.49584,0.20613,2.18484,1.95543,1.95206,0.00604,0.00604,0.00604
82,1039.19,1.98281,2.14439,1.7629,0.42946,0.46201,0.47738,0.2057,2.09184,1.89816,1.88906,0.0059905,0.0059905,0.0059905
83,1056.48,2.00246,2.16187,1.76611,0.47031,0.49444,0.50697,0.22012,2.11163,1.84937,1.91979,0.005941,0.005941,0.005941
84,1073.54,1.99463,2.11998,1.7566,0.52377,0.49479,0.48866,0.19176,2.12179,1.95406,1.90249,0.0058915,0.0058915,0.0058915
85,1090.83,2.0001,2.10474,1.7345,0.42852,0.50424,0.48778,0.2131,2.05066,1.92783,1.85909,0.005842,0.005842,0.005842
86,1107.82,1.96768,2.08379,1.74919,0.40178,0.51981,0.49921,0.21941,2.07362,1.87128,1.86527,0.0057925,0.0057925,0.0057925
87,1124.85,1.97583,2.11244,1.74,0.47008,0.5258,0.50901,0.22496,2.07134,1.829,1.8579,0.005743,0.005743,0.005743
88,1142.39,1.97347,2.08041,1.70851,0.46327,0.54479,0.54355,0.23563,2.06128,1.84545,1.83245,0.0056935,0.0056935,0.0056935
89,1159.59,1.95202,2.06919,1.72442,0.45188,0.45929,0.47802,0.20441,2.11456,1.81832,1.91714,0.005644,0.005644,0.005644
90,1177.12,1.93961,2.02725,1.70472,0.49755,0.47263,0.51747,0.23426,2.02568,1.80658,1.83302,0.0055945,0.0055945,0.0055945
91,1194.42,1.95243,2.07939,1.7276,0.52558,0.50287,0.55301,0.24778,2.00851,1.75132,1.81169,0.005545,0.005545,0.005545
92,1211.78,1.91177,2.01576,1.69653,0.51479,0.48835,0.52443,0.23305,2.02628,1.76858,1.82044,0.0054955,0.0054955,0.0054955
93,1229.03,1.95395,2.04385,1.72128,0.47406,0.55035,0.52209,0.22928,2.01829,1.7669,1.81015,0.005446,0.005446,0.005446
94,1246.17,1.93864,2.03278,1.69874,0.53727,0.55331,0.57435,0.25292,2.02561,1.73072,1.82187,0.0053965,0.0053965,0.0053965
95,1263.73,1.9614,2.06918,1.71158,0.57469,0.4679,0.54133,0.23407,2.01475,1.70346,1.79422,0.005347,0.005347,0.005347
96,1280.75,1.93096,2.02533,1.71482,0.53541,0.54248,0.55307,0.24033,2.01252,1.75214,1.81525,0.0052975,0.0052975,0.0052975
97,1297.82,1.91878,2.03771,1.6791,0.66325,0.50997,0.60165,0.27173,1.99314,1.69962,1.75974,0.005248,0.005248,0.005248
98,1314.82,1.92666,2.02635,1.67889,0.61648,0.50584,0.5479,0.24331,1.98407,1.69659,1.75608,0.0051985,0.0051985,0.0051985
99,1403.21,1.91107,2.01574,1.67893,0.52121,0.54038,0.54954,0.24914,1.99895,1.74283,1.77225,0.005149,0.005149,0.005149
100,1419.73,1.89334,1.97686,1.67877,0.51676,0.56924,0.57935,0.26732,1.97955,1.678,1.76784,0.0050995,0.0050995,0.0050995
101,1436.11,1.91465,1.95991,1.68511,0.58714,0.5306,0.58154,0.26575,1.99311,1.66994,1.79043,0.00505,0.00505,0.00505
102,1453.3,1.89014,1.93849,1.68001,0.60578,0.51329,0.58136,0.25653,1.97827,1.66759,1.77744,0.0050005,0.0050005,0.0050005
103,1471.21,1.92481,1.96456,1.68467,0.60654,0.56005,0.61872,0.27118,1.95423,1.69731,1.74717,0.004951,0.004951,0.004951
104,1488.69,1.86605,1.90632,1.64501,0.54466,0.60903,0.62095,0.27745,1.98336,1.64576,1.7645,0.0049015,0.0049015,0.0049015
105,1506.16,1.92784,1.99258,1.69007,0.54726,0.58861,0.61094,0.27882,1.95385,1.68625,1.74331,0.004852,0.004852,0.004852
106,1523.52,1.89325,2.01171,1.6844,0.6088,0.55433,0.60983,0.27909,1.985,1.69586,1.767,0.0048025,0.0048025,0.0048025
107,1538.76,1.86813,1.91894,1.63649,0.52908,0.59706,0.59586,0.28052,1.92203,1.63306,1.71983,0.004753,0.004753,0.004753
108,1552.41,1.87591,1.94657,1.66502,0.58048,0.49847,0.57205,0.26745,1.99341,1.70474,1.79504,0.0047035,0.0047035,0.0047035
109,1570.05,1.88707,1.92117,1.65215,0.61444,0.53875,0.60524,0.27705,1.94217,1.64188,1.73183,0.004654,0.004654,0.004654
110,1587.72,1.86541,1.93674,1.6514,0.68896,0.5687,0.64478,0.27988,1.9462,1.65828,1.7089,0.0046045,0.0046045,0.0046045
111,1605.61,1.87834,1.9486,1.64469,0.61524,0.53463,0.60957,0.27812,1.93404,1.60703,1.71172,0.004555,0.004555,0.004555
112,1623.14,1.83606,1.88709,1.63289,0.7202,0.53369,0.65157,0.30508,1.90178,1.60511,1.693,0.0045055,0.0045055,0.0045055
113,1640.75,1.8615,1.8961,1.66622,0.60278,0.60921,0.62266,0.29172,1.90768,1.59689,1.7043,0.004456,0.004456,0.004456
114,1658.24,1.8611,1.89111,1.64776,0.71845,0.46765,0.59172,0.28486,1.95785,1.69186,1.7717,0.0044065,0.0044065,0.0044065
115,1675.75,1.82081,1.86106,1.63059,0.67506,0.55603,0.62149,0.2954,1.8957,1.59444,1.703,0.004357,0.004357,0.004357
116,1693.47,1.84524,1.85177,1.64176,0.63946,0.59722,0.64634,0.30397,1.909,1.54353,1.68871,0.0043075,0.0043075,0.0043075
117,1711.09,1.83448,1.85329,1.62217,0.71723,0.58291,0.66337,0.31191,1.88189,1.55528,1.67548,0.004258,0.004258,0.004258
118,1728.54,1.83542,1.83966,1.61186,0.69671,0.5939,0.66746,0.30618,1.90787,1.58141,1.69755,0.0042085,0.0042085,0.0042085
119,1746.15,1.81955,1.84757,1.62667,0.63856,0.57713,0.64839,0.3018,1.90685,1.55251,1.69472,0.004159,0.004159,0.004159
120,1763.73,1.82469,1.84311,1.62502,0.69,0.60677,0.67376,0.30919,1.90064,1.53433,1.68894,0.0041095,0.0041095,0.0041095
